CustID	age	default	balance	housing	loan	contact
6878	35	no	473	yes	yes	unknown
6879	30	no	529	yes	yes	unknown
6880	30	no	187	yes	no	unknown
6881	59	no	217	yes	no	unknown
6882	24	no	984	yes	no	unknown
6883	34	no	27	yes	no	unknown
6884	52	no	-99	no	yes	unknown
6885	32	no	3	yes	no	unknown
6886	44	no	189	yes	no	unknown
6887	29	no	54	yes	yes	unknown
6888	48	no	302	yes	no	unknown
6889	34	no	2287	yes	no	unknown
6890	37	no	-88	yes	no	unknown
6891	35	no	291	yes	no	unknown
6892	45	no	77	yes	no	unknown
6893	31	no	-68	yes	no	unknown
6894	38	no	504	yes	no	unknown
6895	31	no	-579	yes	no	unknown
6896	26	no	381	yes	no	unknown
6897	37	no	-498	yes	yes	unknown
6898	39	no	501	no	no	unknown
6899	34	no	-196	yes	yes	unknown
6900	29	no	5284	yes	no	unknown
6901	53	no	105	yes	no	unknown
6902	49	no	283	yes	no	unknown
6903	34	no	-566	yes	no	unknown
6904	31	no	-576	yes	no	unknown
6905	28	no	0	yes	no	unknown
6906	33	no	-167	yes	no	unknown
6907	33	no	0	yes	no	unknown
6908	24	no	-256	yes	no	unknown
6909	34	no	1640	yes	no	unknown
6910	48	no	1492	yes	no	unknown
6911	42	no	0	no	no	unknown
6912	34	no	1928	yes	no	unknown
6913	35	no	23	yes	no	unknown
6914	43	no	-476	yes	no	unknown
6915	35	no	437	yes	no	unknown
6916	59	no	-247	yes	no	unknown
6917	42	no	-921	yes	no	unknown
6918	35	no	-158	no	no	unknown
6919	54	no	-800	yes	no	unknown
6920	50	no	517	yes	no	unknown
6921	44	no	-199	no	no	unknown
6922	23	no	175	yes	no	unknown
6923	39	no	283	yes	no	unknown
6924	56	no	74	yes	no	unknown
6925	27	no	1693	yes	no	unknown
6926	31	no	-307	yes	yes	unknown
6927	29	no	0	no	no	unknown
6928	43	no	607	yes	no	unknown
6929	28	no	328	no	no	unknown
6930	46	no	494	yes	no	unknown
6931	36	no	1746	yes	no	unknown
6932	28	no	1050	yes	no	unknown
6933	38	no	198	yes	no	unknown
6934	31	no	-502	yes	yes	unknown
6935	40	no	-626	yes	no	unknown
6936	40	no	104	yes	no	unknown
6937	32	no	-91	yes	no	unknown
6938	39	no	21111	yes	no	unknown
6939	28	no	460	yes	no	unknown
6940	41	no	526	no	no	unknown
6941	54	no	-69	yes	no	unknown
6942	31	no	1032	yes	no	unknown
6943	41	no	-140	yes	no	unknown
6944	38	no	6	yes	no	unknown
6945	30	no	306	no	no	unknown
6946	57	no	1024	yes	no	unknown
6947	30	no	975	yes	no	unknown
6948	40	no	1327	yes	yes	unknown
6949	46	no	626	yes	no	unknown
6950	43	no	-93	yes	no	unknown
6951	35	no	442	yes	no	unknown
6952	38	no	1449	no	no	unknown
6953	44	no	-544	yes	yes	unknown
6954	43	no	-69	yes	no	unknown
6955	37	no	1785	yes	no	unknown
6956	35	no	-94	yes	no	unknown
6957	33	no	941	yes	no	unknown
6958	43	yes	-204	yes	no	unknown
6959	33	no	480	yes	no	unknown
6960	31	no	1145	yes	no	unknown
6961	32	no	782	yes	no	unknown
6962	28	no	339	yes	no	unknown
6963	36	no	4587	no	no	unknown
6964	33	no	1050	yes	no	unknown
6965	37	yes	1147	yes	yes	unknown
6966	39	no	879	yes	no	unknown
6967	45	no	0	yes	no	unknown
6968	44	no	0	no	no	unknown
6969	53	no	974	yes	no	unknown
6970	47	yes	-614	yes	no	unknown
6971	59	no	252	yes	yes	unknown
6972	27	no	953	yes	no	unknown
6973	45	no	5888	yes	no	unknown
6974	30	no	129	yes	no	unknown
6975	40	no	5880	yes	no	unknown
6976	33	no	403	yes	no	unknown
6977	30	no	1265	yes	yes	unknown
6978	26	no	685	yes	no	unknown
6979	45	no	-901	yes	no	unknown
6980	33	no	99	yes	no	unknown
6981	28	no	541	yes	no	unknown
6982	44	no	3057	yes	no	unknown
6983	58	no	343	yes	no	unknown
6984	46	no	479	yes	no	unknown
6985	48	no	2697	yes	yes	unknown
6986	24	no	66	yes	no	unknown
6987	35	no	303	yes	yes	unknown
6988	33	no	168	yes	no	unknown
6989	37	no	-196	yes	no	unknown
6990	33	no	0	yes	no	unknown
6991	23	no	-213	yes	yes	unknown
6992	33	no	4436	yes	no	unknown
6993	31	no	27	yes	yes	unknown
6994	29	no	1612	yes	no	unknown
6995	43	no	87	yes	no	unknown
6996	32	no	9894	yes	no	unknown
6997	37	no	4030	yes	no	unknown
6998	26	no	339	yes	no	unknown
6999	49	no	-215	yes	no	unknown
7000	39	no	26	yes	yes	unknown
7001	27	no	-220	yes	no	unknown
7002	33	no	440	yes	no	unknown
7003	46	no	25	no	no	unknown
7004	31	no	0	yes	no	unknown
7005	54	no	-152	yes	yes	unknown
7006	59	no	-22	yes	no	unknown
7007	24	no	685	yes	no	unknown
7008	33	no	-367	yes	yes	unknown
7009	28	no	289	yes	no	unknown
7010	34	no	1414	yes	no	unknown
7011	53	no	-421	yes	no	unknown
7012	45	no	607	yes	no	unknown
7013	28	no	576	yes	yes	unknown
7014	49	no	365	no	no	unknown
7015	35	no	1209	yes	no	unknown
7016	32	no	5151	yes	yes	unknown
7017	43	no	448	yes	no	unknown
7018	29	no	0	no	no	unknown
7019	54	no	1464	yes	yes	unknown
7020	39	no	36	yes	no	unknown
7021	32	no	4110	yes	no	unknown
7022	26	no	901	yes	no	unknown
7023	31	no	314	yes	no	unknown
7024	52	no	306	yes	no	unknown
7025	32	no	1037	yes	no	unknown
7026	41	no	-571	yes	yes	unknown
7027	40	no	96	yes	yes	unknown
7028	45	no	-376	yes	no	unknown
7029	37	no	445	yes	no	unknown
7030	34	no	60	yes	no	unknown
7031	31	no	823	no	no	unknown
7032	42	no	-551	yes	yes	unknown
7033	23	no	0	yes	yes	unknown
7034	37	no	23	yes	no	unknown
7035	32	no	70	yes	no	unknown
7036	39	no	474	yes	yes	unknown
7037	31	no	3201	yes	no	unknown
7038	32	no	4	yes	no	unknown
7039	59	no	0	yes	no	unknown
7040	31	no	-186	yes	no	unknown
7041	45	no	159	yes	no	unknown
7042	36	no	452	yes	no	unknown
7043	33	no	61	yes	no	unknown
7044	34	no	6575	yes	no	unknown
7045	48	no	2294	yes	no	unknown
7046	55	no	39	yes	no	unknown
7047	33	no	392	yes	yes	unknown
7048	28	no	-358	yes	no	unknown
7049	34	no	1255	yes	yes	unknown
7050	33	no	-271	yes	yes	unknown
7051	60	no	-382	yes	no	unknown
7052	39	no	2805	yes	no	unknown
7053	35	no	229	no	no	unknown
7054	31	no	0	yes	no	unknown
7055	38	no	2366	yes	no	unknown
7056	28	no	4716	yes	no	unknown
7057	48	no	1631	yes	no	unknown
7058	37	no	3344	yes	no	unknown
7059	32	no	-331	yes	yes	unknown
7060	30	no	108	yes	no	unknown
7061	37	no	337	yes	no	unknown
7062	24	no	553	yes	no	unknown
7063	30	no	3532	yes	no	unknown
7064	33	no	2065	yes	yes	unknown
7065	33	no	133	yes	no	unknown
7066	34	no	72	yes	no	unknown
7067	43	no	278	yes	no	unknown
7068	41	no	2085	yes	no	unknown
7069	34	no	247	yes	yes	unknown
7070	46	no	1	yes	yes	unknown
7071	32	no	6471	yes	yes	unknown
7072	52	no	-4	no	no	unknown
7073	35	no	77	yes	no	unknown
7074	27	no	639	yes	no	unknown
7075	36	no	-870	yes	no	unknown
7076	52	no	-63	yes	no	unknown
7077	47	no	-1379	yes	no	unknown
7078	34	no	4131	yes	no	unknown
7079	38	no	-281	yes	no	unknown
7080	24	no	9	yes	no	unknown
7081	50	no	-463	yes	no	unknown
7082	36	no	3935	yes	yes	unknown
7083	37	no	35	yes	yes	unknown
7084	51	no	51	no	no	unknown
7085	40	no	0	yes	no	unknown
7086	39	no	7137	yes	no	unknown
7087	38	no	0	yes	no	unknown
7088	43	no	109	yes	no	unknown
7089	50	no	-157	yes	no	unknown
7090	35	no	226	no	no	unknown
7091	49	no	6758	yes	yes	unknown
7092	36	no	-185	yes	no	unknown
7093	47	no	48	no	no	unknown
7094	54	no	1353	yes	no	unknown
7095	48	no	3	yes	no	unknown
7096	43	no	429	yes	no	unknown
7097	49	no	134	yes	yes	unknown
7098	32	no	-15	no	no	unknown
7099	42	no	208	yes	no	unknown
7100	38	no	27	yes	no	unknown
7101	44	no	-222	yes	no	unknown
7102	31	no	91	no	no	unknown
7103	30	no	612	yes	no	unknown
7104	38	no	5455	yes	no	unknown
7105	60	no	1307	yes	no	unknown
7106	35	no	4038	yes	yes	unknown
7107	29	no	2776	yes	no	unknown
7108	43	no	0	yes	no	unknown
7109	36	no	0	yes	no	unknown
7110	29	no	1016	yes	no	unknown
7111	53	no	87	yes	no	unknown
7112	38	no	508	yes	no	unknown
7113	59	no	351	yes	no	unknown
7114	28	no	352	yes	yes	unknown
7115	36	no	203	yes	no	unknown
7116	40	no	189	yes	no	unknown
7117	36	no	293	yes	no	unknown
7118	58	no	-197	yes	no	unknown
7119	49	no	489	yes	no	unknown
7120	43	no	-124	yes	no	unknown
7121	55	no	150	yes	yes	unknown
7122	35	no	-185	yes	yes	unknown
7123	50	no	74	yes	yes	unknown
7124	48	no	653	yes	no	unknown
7125	28	no	737	yes	yes	unknown
7126	34	no	-92	yes	no	unknown
7127	37	no	132	no	no	unknown
7128	33	no	-119	yes	no	unknown
7129	58	no	92	yes	no	unknown
7130	44	no	-215	yes	no	unknown
7131	49	no	-849	yes	yes	unknown
7132	28	no	32	yes	no	unknown
7133	39	no	214	yes	no	unknown
7134	26	no	3160	yes	no	unknown
7135	31	yes	0	yes	no	unknown
7136	32	no	-1500	yes	no	unknown
7137	52	no	876	no	no	unknown
7138	32	no	-124	no	no	unknown
7139	28	no	8	yes	no	unknown
7140	32	no	3517	yes	no	unknown
7141	28	no	46	yes	no	unknown
7142	53	no	-725	yes	no	unknown
7143	33	no	810	yes	no	unknown
7144	39	no	-50	yes	no	unknown
7145	37	no	-21	yes	no	unknown
7146	45	no	473	yes	no	unknown
7147	37	no	-24	yes	no	unknown
7148	45	no	-302	yes	no	unknown
7149	31	no	557	yes	yes	unknown
7150	32	yes	-238	yes	no	unknown
7151	34	no	-106	yes	no	unknown
7152	39	no	-44	yes	no	unknown
7153	56	no	373	yes	no	unknown
7154	32	no	535	yes	yes	unknown
7155	31	no	169	yes	no	unknown
7156	43	no	372	yes	no	unknown
7157	33	no	-1040	yes	yes	unknown
7158	23	no	836	yes	no	unknown
7159	32	no	17	yes	no	unknown
7160	32	no	-634	yes	yes	unknown
7161	39	no	-131	yes	yes	unknown
7162	39	no	326	yes	no	unknown
7163	30	no	0	yes	yes	unknown
7164	37	no	57	yes	no	unknown
7165	46	no	-268	yes	no	unknown
7166	29	no	115	no	no	unknown
7167	51	no	-26	yes	no	unknown
7168	46	no	-371	yes	no	unknown
7169	31	no	4388	yes	no	unknown
7170	40	no	-335	yes	no	unknown
7171	26	no	3154	yes	yes	unknown
7172	32	no	-458	no	no	unknown
7173	27	no	1475	yes	no	unknown
7174	36	no	-330	yes	yes	unknown
7175	36	no	-417	yes	no	unknown
7176	27	no	0	yes	no	unknown
7177	56	no	408	yes	no	unknown
7178	28	no	110	yes	no	unknown
7179	34	no	-294	yes	no	unknown
7180	34	no	-61	yes	no	unknown
7181	45	no	23	yes	no	unknown
7182	40	no	3087	yes	yes	unknown
7183	25	no	-187	yes	yes	unknown
7184	32	no	146	no	no	unknown
7185	28	no	939	yes	no	unknown
7186	33	no	1217	yes	no	unknown
7187	32	no	-11	yes	no	unknown
7188	36	no	-69	yes	no	unknown
7189	38	no	-212	yes	no	unknown
7190	23	no	345	yes	no	unknown
7191	22	no	356	yes	no	unknown
7192	56	no	-663	yes	no	unknown
7193	35	no	-482	yes	no	unknown
7194	33	no	991	yes	no	unknown
7195	30	no	501	yes	yes	unknown
7196	34	no	256	no	no	unknown
7197	59	no	-48	yes	no	unknown
7198	26	no	1641	yes	no	unknown
7199	42	no	818	yes	no	unknown
7200	48	no	154	yes	no	unknown
7201	31	no	-641	yes	yes	unknown
7202	28	no	219	yes	no	unknown
7203	36	no	1867	yes	yes	unknown
7204	27	no	910	yes	yes	unknown
7205	39	no	34	yes	no	unknown
7206	35	no	712	yes	no	unknown
7207	28	no	0	yes	no	unknown
7208	32	no	168	no	no	unknown
7209	28	no	1025	yes	no	unknown
7210	34	no	457	yes	yes	unknown
7211	51	no	109	yes	no	unknown
7212	50	no	-44	yes	no	unknown
7213	49	no	-384	yes	no	unknown
7214	36	no	3875	yes	no	unknown
7215	55	no	1004	yes	yes	unknown
7216	58	no	-71	no	no	unknown
7217	41	no	33	yes	yes	unknown
7218	29	no	2904	yes	no	unknown
7219	36	no	271	yes	no	unknown
7220	24	no	-507	yes	no	unknown
7221	31	no	1411	yes	no	unknown
7222	30	no	3773	yes	no	unknown
7223	24	no	1954	yes	yes	unknown
7224	36	no	244	yes	no	unknown
7225	51	no	216	yes	no	unknown
7226	23	yes	-627	yes	yes	unknown
7227	26	no	619	yes	yes	unknown
7228	29	no	2564	yes	no	unknown
7229	41	no	-8	yes	no	unknown
7230	35	no	505	yes	yes	unknown
7231	42	no	-43	yes	yes	unknown
7232	29	no	1057	yes	no	unknown
7233	34	no	-139	yes	yes	unknown
7234	34	no	13	yes	no	unknown
7235	58	no	90	yes	no	unknown
7236	31	no	203	yes	no	unknown
7237	32	no	-383	yes	no	unknown
7238	56	no	-676	yes	yes	unknown
7239	34	no	1698	yes	no	unknown
7240	30	no	-269	yes	no	unknown
7241	31	no	2124	yes	no	unknown
7242	28	no	4793	no	no	unknown
7243	57	no	33	yes	no	unknown
7244	35	no	21	yes	no	unknown
7245	46	no	119	yes	no	unknown
7246	51	no	0	no	no	unknown
7247	38	no	315	yes	no	unknown
7248	33	no	-395	yes	no	unknown
7249	21	no	223	yes	no	unknown
7250	38	no	145	yes	no	unknown
7251	49	no	333	yes	no	unknown
7252	54	no	3170	yes	no	unknown
7253	42	no	-847	yes	no	unknown
7254	44	no	68	yes	no	unknown
7255	31	no	-704	yes	no	unknown
7256	52	no	388	yes	yes	unknown
7257	27	no	270	yes	no	unknown
7258	33	no	-241	yes	yes	unknown
7259	40	no	56	yes	yes	unknown
7260	57	no	411	yes	no	unknown
7261	52	no	-585	yes	yes	unknown
7262	30	no	1534	yes	no	unknown
7263	25	no	-143	yes	yes	unknown
7264	36	no	68	yes	yes	unknown
7265	51	no	936	yes	no	unknown
7266	32	no	13	yes	no	unknown
7267	44	no	-88	yes	no	unknown
7268	26	no	21	yes	no	unknown
7269	54	no	-288	yes	no	unknown
7270	27	yes	87	yes	no	unknown
7271	37	no	274	yes	no	unknown
7272	30	no	357	yes	no	unknown
7273	46	no	-337	yes	no	unknown
7274	36	yes	-455	no	no	unknown
7275	46	no	258	yes	no	unknown
7276	36	no	474	yes	no	unknown
7277	31	no	66	no	no	unknown
7278	35	no	74	yes	no	unknown
7279	25	no	2354	no	yes	unknown
7280	21	no	-28	yes	no	unknown
7281	30	no	0	yes	no	unknown
7282	44	no	1196	yes	no	unknown
7283	34	no	486	yes	no	unknown
7284	34	no	-76	yes	no	unknown
7285	32	no	-370	yes	no	unknown
7286	40	no	290	yes	no	unknown
7287	31	no	116	yes	no	unknown
7288	29	no	915	yes	no	unknown
7289	33	no	0	yes	no	unknown
7290	47	no	-407	yes	no	unknown
7291	31	no	-214	yes	no	unknown
7292	29	no	715	yes	no	unknown
7293	31	no	-302	yes	yes	unknown
7294	34	no	88	yes	no	unknown
7295	28	no	737	yes	no	unknown
7296	42	no	1547	yes	yes	unknown
7297	29	no	975	yes	no	unknown
7298	53	no	6	yes	no	unknown
7299	39	no	459	yes	no	unknown
7300	33	no	723	yes	no	unknown
7301	31	no	1230	yes	no	unknown
7302	34	no	0	no	no	unknown
7303	43	no	700	yes	no	unknown
7304	33	no	22	yes	no	unknown
7305	33	no	479	yes	no	unknown
7306	25	no	776	yes	no	unknown
7307	34	no	1575	yes	no	unknown
7308	26	no	592	yes	yes	unknown
7309	42	no	3052	yes	no	unknown
7310	40	yes	-56	yes	no	unknown
7311	33	no	-159	yes	no	unknown
7312	39	no	1135	yes	no	unknown
7313	24	no	2984	yes	no	unknown
7314	30	no	-98	yes	no	unknown
7315	49	no	1304	yes	no	unknown
7316	33	no	684	yes	no	unknown
7317	39	no	-999	yes	no	unknown
7318	30	no	1196	no	no	unknown
7319	49	no	-353	yes	yes	unknown
7320	60	no	1626	yes	yes	unknown
7321	43	no	33	yes	no	unknown
7322	33	no	-118	yes	yes	unknown
7323	30	no	1539	yes	yes	unknown
7324	24	no	-438	yes	no	unknown
7325	48	no	108	yes	no	unknown
7326	26	no	0	no	no	unknown
7327	31	no	3052	yes	yes	unknown
7328	36	no	0	yes	no	unknown
7329	36	no	-825	no	no	unknown
7330	31	no	1000	yes	yes	unknown
7331	53	no	-120	yes	no	unknown
7332	32	no	124	no	no	unknown
7333	47	no	-512	yes	yes	unknown
7334	34	no	212	no	no	unknown
7335	43	no	3257	yes	no	unknown
7336	42	no	-437	yes	yes	unknown
7337	34	no	-549	yes	yes	unknown
7338	30	no	-213	yes	yes	unknown
7339	31	no	-429	yes	yes	unknown
7340	52	no	2001	yes	no	unknown
7341	27	no	1391	yes	no	unknown
7342	51	no	-1042	yes	no	unknown
7343	38	no	16957	yes	no	unknown
7344	41	no	348	yes	no	unknown
7345	60	no	-317	yes	no	unknown
7346	53	no	1715	yes	yes	unknown
7347	56	no	-154	yes	no	unknown
7348	37	no	-274	yes	yes	unknown
7349	35	no	-267	yes	no	unknown
7350	37	no	836	yes	no	unknown
7351	35	no	1160	yes	no	unknown
7352	44	no	-230	yes	yes	unknown
7353	33	no	220	yes	no	unknown
7354	36	no	-37	yes	no	unknown
7355	27	no	1043	yes	no	unknown
7356	34	no	763	yes	no	unknown
7357	30	no	49	no	yes	unknown
7358	33	no	0	no	no	unknown
7359	26	no	633	yes	no	unknown
7360	29	no	-76	yes	no	unknown
7361	33	no	-616	yes	yes	unknown
7362	30	no	1359	yes	no	unknown
7363	36	no	234	yes	no	unknown
7364	36	no	-611	yes	no	unknown
7365	47	no	-363	yes	yes	unknown
7366	37	no	-333	yes	no	unknown
7367	32	yes	-275	yes	yes	unknown
7368	28	no	863	yes	yes	unknown
7369	28	no	839	yes	no	unknown
7370	53	no	1555	yes	no	unknown
7371	26	no	284	yes	no	unknown
7372	42	no	-165	yes	yes	unknown
7373	29	no	941	yes	no	unknown
7374	32	no	223	yes	yes	unknown
7375	46	no	1285	yes	no	unknown
7376	52	no	246	yes	no	unknown
7377	28	no	891	yes	no	unknown
7378	45	no	-100	yes	no	unknown
7379	25	no	6	yes	yes	unknown
7380	60	no	93	no	yes	unknown
7381	26	yes	-683	yes	yes	unknown
7382	38	no	-220	yes	no	unknown
7383	23	no	13	yes	yes	unknown
7384	35	no	1383	yes	no	unknown
7385	22	no	0	yes	no	unknown
7386	34	no	-329	yes	no	unknown
7387	41	no	1141	yes	no	unknown
7388	28	no	204	yes	no	unknown
7389	32	no	38	yes	no	unknown
7390	27	no	22	yes	yes	unknown
7391	25	no	154	yes	no	unknown
7392	25	no	97	yes	no	unknown
7393	37	no	0	no	no	unknown
7394	37	no	1222	no	no	unknown
7395	40	no	-666	yes	no	unknown
7396	58	no	-37	yes	no	unknown
7397	24	no	0	yes	no	unknown
7398	52	no	0	yes	yes	unknown
7399	28	no	0	yes	no	unknown
7400	29	no	156	yes	no	unknown
7401	30	no	445	yes	no	unknown
7402	35	no	-718	yes	yes	unknown
7403	34	no	3635	yes	no	unknown
7404	51	no	1944	yes	no	unknown
7405	29	no	316	yes	yes	unknown
7406	35	no	949	yes	no	unknown
7407	32	no	259	yes	no	unknown
7408	29	no	452	yes	no	unknown
7409	35	no	-199	yes	no	unknown
7410	28	no	781	yes	no	unknown
7411	34	no	279	yes	no	unknown
7412	32	no	-479	yes	no	unknown
7413	24	no	84	yes	no	unknown
7414	45	no	1126	yes	no	unknown
7415	25	no	4063	yes	no	unknown
7416	33	no	1553	yes	no	unknown
7417	42	no	68	yes	no	unknown
7418	41	no	153	yes	no	unknown
7419	35	no	843	yes	no	unknown
7420	31	no	-325	yes	yes	unknown
7421	29	no	0	yes	yes	unknown
7422	26	no	218	yes	no	unknown
7423	46	no	-326	yes	no	unknown
7424	35	no	-229	yes	no	unknown
7425	53	no	351	yes	no	unknown
7426	31	no	-360	yes	no	unknown
7427	49	no	-203	yes	no	unknown
7428	44	no	-239	yes	no	unknown
7429	39	no	768	yes	yes	unknown
7430	28	no	13186	yes	no	unknown
7431	28	no	6429	yes	yes	unknown
7432	31	no	22867	yes	no	unknown
7433	38	no	0	yes	no	unknown
7434	30	no	-93	yes	no	unknown
7435	29	no	7832	yes	no	unknown
7436	38	no	-735	yes	no	unknown
7437	31	no	-133	yes	no	unknown
7438	24	no	818	yes	yes	unknown
7439	59	no	844	no	yes	unknown
7440	22	no	28	yes	no	unknown
7441	29	no	79	yes	no	unknown
7442	31	no	369	yes	yes	unknown
7443	38	no	5891	yes	no	unknown
7444	51	no	78	yes	no	unknown
7445	27	no	186	yes	no	unknown
7446	34	no	-311	yes	no	unknown
7447	29	no	10436	no	no	unknown
7448	27	no	411	yes	yes	unknown
7449	28	no	68	yes	no	unknown
7450	38	no	133	yes	no	unknown
7451	45	no	-173	yes	no	unknown
7452	44	no	51	yes	yes	unknown
7453	27	no	132	yes	no	unknown
7454	41	no	-804	yes	yes	unknown
7455	44	no	-562	yes	no	unknown
7456	41	no	-274	yes	no	unknown
7457	27	no	0	yes	no	unknown
7458	38	no	254	yes	no	unknown
7459	30	no	-477	yes	yes	unknown
7460	31	no	175	yes	no	unknown
7461	25	no	26	yes	no	unknown
7462	32	no	49	yes	no	unknown
7463	30	no	-202	no	no	unknown
7464	30	no	6164	yes	no	unknown
7465	36	no	-330	yes	no	unknown
7466	30	no	-397	yes	no	unknown
7467	38	no	750	yes	no	unknown
7468	41	no	725	yes	yes	unknown
7469	34	no	-1725	yes	no	unknown
7470	45	no	180	yes	yes	unknown
7471	36	no	-190	yes	no	unknown
7472	34	no	-96	yes	no	unknown
7473	30	no	554	yes	no	unknown
7474	36	no	-295	yes	yes	unknown
7475	28	no	913	yes	no	unknown
7476	29	no	3037	yes	no	unknown
7477	36	no	9713	yes	no	unknown
7478	32	no	1410	yes	no	unknown
7479	28	no	428	yes	yes	unknown
7480	35	no	542	yes	yes	unknown
7481	24	no	-254	yes	yes	unknown
7482	36	no	1653	yes	yes	unknown
7483	30	no	-27	yes	no	unknown
7484	35	no	712	yes	no	unknown
7485	34	no	3723	yes	no	unknown
7486	32	yes	-684	yes	no	unknown
7487	26	no	557	yes	yes	unknown
7488	24	no	795	yes	no	unknown
7489	40	no	-78	yes	no	unknown
7490	32	no	902	yes	no	unknown
7491	43	no	2344	yes	no	unknown
7492	29	no	844	yes	no	unknown
7493	34	no	0	yes	no	unknown
7494	34	no	544	yes	no	unknown
7495	24	no	111	yes	yes	unknown
7496	49	no	-1547	yes	yes	unknown
7497	37	no	-349	yes	no	unknown
7498	26	no	261	yes	no	unknown
7499	43	no	1379	yes	no	unknown
7500	39	no	-342	yes	no	unknown
7501	36	no	0	yes	no	unknown
7502	25	yes	6	yes	yes	unknown
7503	47	no	362	yes	no	unknown
7504	37	no	427	yes	yes	unknown
7505	20	no	556	yes	no	unknown
7506	28	no	318	yes	no	unknown
7507	29	no	-105	yes	no	unknown
7508	31	no	-538	no	yes	unknown
7509	26	no	2784	yes	no	unknown
7510	41	no	920	yes	yes	unknown
7511	48	no	627	yes	no	unknown
7512	34	no	244	yes	no	unknown
7513	30	no	0	yes	yes	unknown
7514	34	yes	-34	yes	no	unknown
7515	43	no	6	yes	no	unknown
7516	25	no	174	no	yes	unknown
7517	40	no	36	yes	no	unknown
7518	35	no	-208	yes	no	unknown
7519	34	no	1412	yes	yes	unknown
7520	26	no	75	yes	no	unknown
7521	30	no	2593	no	no	unknown
7522	34	no	-259	yes	no	unknown
7523	45	no	0	yes	no	unknown
7524	44	no	1432	yes	yes	unknown
7525	34	no	906	yes	no	unknown
7526	39	no	169	yes	no	unknown
7527	47	no	-245	yes	no	unknown
7528	35	no	914	yes	no	unknown
7529	49	no	15	yes	no	unknown
7530	28	no	10865	yes	no	unknown
7531	30	no	-932	no	no	unknown
7532	31	no	77	yes	no	unknown
7533	31	no	1183	yes	no	unknown
7534	39	no	0	no	no	unknown
7535	28	no	100	yes	yes	unknown
7536	27	no	349	yes	no	unknown
7537	35	no	424	yes	no	unknown
7538	47	no	-1148	yes	yes	unknown
7539	33	no	-297	yes	no	unknown
7540	34	no	-476	yes	no	unknown
7541	33	no	1657	yes	no	unknown
7542	33	no	231	yes	no	unknown
7543	24	no	2278	yes	no	unknown
7544	29	no	2597	yes	no	unknown
7545	42	no	3620	yes	no	unknown
7546	57	no	318	yes	no	unknown
7547	39	no	1598	yes	yes	unknown
7548	33	no	2615	yes	no	unknown
7549	43	no	-127	yes	no	unknown
7550	26	no	2005	yes	no	unknown
7551	32	no	3809	yes	no	unknown
7552	34	no	122	no	no	unknown
7553	31	no	-701	yes	no	unknown
7554	48	no	5172	yes	no	unknown
7555	32	no	106	yes	no	unknown
7556	55	no	10065	no	no	unknown
7557	38	no	199	yes	no	unknown
7558	36	no	260	yes	no	unknown
7559	32	no	-274	no	yes	unknown
7560	38	no	-247	yes	no	unknown
7561	46	no	-154	yes	yes	unknown
