CustID,age,job,marital,education
11870,58,technician,married,secondary
11871,59,technician,married,secondary
11872,40,technician,divorced,tertiary
11873,51,blue-collar,married,primary
11874,50,management,single,primary
11875,38,blue-collar,married,secondary
11876,55,blue-collar,married,primary
11877,48,management,divorced,tertiary
11878,38,blue-collar,married,primary
11879,40,admin.,married,primary
11880,40,admin.,married,secondary
11881,58,blue-collar,married,secondary
11882,39,management,married,tertiary
11883,39,management,married,tertiary
11884,43,entrepreneur,divorced,tertiary
11885,38,blue-collar,married,secondary
11886,36,blue-collar,single,primary
11887,58,retired,divorced,secondary
11888,53,blue-collar,married,secondary
11889,35,blue-collar,single,secondary
11890,46,unknown,single,secondary
11891,42,blue-collar,married,secondary
11892,52,services,married,secondary
11893,40,entrepreneur,married,secondary
11894,46,blue-collar,married,secondary
11895,51,blue-collar,married,primary
11896,48,blue-collar,married,secondary
11897,39,blue-collar,married,secondary
11898,44,management,divorced,tertiary
11899,44,blue-collar,married,secondary
11900,37,housemaid,married,secondary
11901,45,blue-collar,married,secondary
11902,44,management,married,primary
11903,35,technician,single,tertiary
11904,53,technician,divorced,secondary
11905,45,housemaid,married,primary
11906,35,admin.,married,secondary
11907,37,housemaid,divorced,primary
11908,36,management,married,tertiary
11909,39,blue-collar,single,primary
11910,55,self-employed,married,secondary
11911,38,blue-collar,divorced,secondary
11912,35,technician,married,secondary
11913,37,blue-collar,married,secondary
11914,36,management,married,secondary
11915,51,blue-collar,divorced,primary
11916,38,blue-collar,single,tertiary
11917,36,admin.,single,tertiary
11918,51,housemaid,married,primary
11919,43,blue-collar,married,primary
11920,48,management,single,tertiary
11921,45,housemaid,married,primary
11922,46,services,married,secondary
11923,42,blue-collar,married,unknown
11924,60,housemaid,married,primary
11925,56,management,divorced,secondary
11926,42,self-employed,married,tertiary
11927,40,blue-collar,married,primary
11928,43,self-employed,married,secondary
11929,39,management,single,secondary
11930,58,self-employed,married,primary
11931,38,unemployed,divorced,secondary
11932,53,blue-collar,married,primary
11933,46,blue-collar,married,secondary
11934,54,retired,single,secondary
11935,44,blue-collar,married,primary
11936,48,services,married,secondary
11937,40,self-employed,married,tertiary
11938,33,self-employed,divorced,secondary
11939,36,admin.,single,secondary
11940,49,retired,divorced,primary
11941,32,services,single,secondary
11942,40,management,married,secondary
11943,36,blue-collar,divorced,primary
11944,37,entrepreneur,single,secondary
11945,50,management,married,tertiary
11946,38,blue-collar,married,unknown
11947,50,housemaid,married,tertiary
11948,56,management,divorced,tertiary
11949,38,technician,single,tertiary
11950,59,management,divorced,tertiary
11951,52,housemaid,divorced,secondary
11952,59,retired,married,secondary
11953,44,housemaid,married,primary
11954,55,entrepreneur,married,secondary
11955,37,unemployed,married,secondary
11956,40,blue-collar,married,primary
11957,44,technician,divorced,secondary
11958,35,blue-collar,married,unknown
11959,59,retired,married,secondary
11960,38,student,single,tertiary
11961,41,blue-collar,married,primary
11962,50,blue-collar,divorced,primary
11963,46,entrepreneur,married,tertiary
11964,41,services,married,secondary
11965,57,entrepreneur,married,secondary
11966,57,services,married,secondary
11967,35,entrepreneur,single,tertiary
11968,55,services,married,secondary
11969,42,student,married,unknown
11970,36,services,single,secondary
11971,40,management,married,secondary
11972,36,technician,married,tertiary
11973,39,blue-collar,married,secondary
11974,37,management,married,tertiary
11975,38,management,married,tertiary
11976,31,services,married,secondary
11977,40,blue-collar,married,secondary
11978,36,entrepreneur,divorced,secondary
11979,39,self-employed,married,secondary
11980,36,self-employed,married,tertiary
11981,49,admin.,married,secondary
11982,48,admin.,married,secondary
11983,48,management,divorced,secondary
11984,40,housemaid,married,primary
11985,30,services,married,unknown
11986,48,management,married,tertiary
11987,39,blue-collar,married,primary
11988,44,blue-collar,single,primary
11989,34,technician,single,secondary
11990,60,management,married,tertiary
11991,53,blue-collar,single,primary
11992,37,self-employed,single,tertiary
11993,56,entrepreneur,divorced,tertiary
11994,32,services,single,secondary
11995,49,unemployed,married,secondary
11996,56,blue-collar,married,secondary
11997,47,admin.,married,secondary
11998,48,technician,married,secondary
11999,38,blue-collar,married,primary
12000,36,housemaid,married,primary
12001,43,housemaid,single,primary
12002,55,admin.,divorced,secondary
12003,39,technician,married,secondary
12004,59,services,married,primary
12005,56,retired,married,primary
12006,49,unknown,single,tertiary
12007,37,services,divorced,secondary
12008,51,technician,married,tertiary
12009,51,self-employed,divorced,tertiary
12010,54,retired,married,secondary
12011,52,services,married,tertiary
12012,38,unemployed,married,secondary
12013,54,technician,single,secondary
12014,58,blue-collar,married,primary
12015,55,self-employed,divorced,secondary
12016,28,blue-collar,married,primary
12017,46,services,married,primary
12018,49,technician,married,secondary
12019,50,admin.,married,primary
12020,38,services,divorced,secondary
12021,37,management,single,tertiary
12022,57,housemaid,married,primary
12023,43,management,married,secondary
12024,39,entrepreneur,married,secondary
12025,37,admin.,divorced,secondary
12026,38,admin.,divorced,secondary
12027,36,blue-collar,single,tertiary
12028,38,services,single,unknown
12029,50,services,married,secondary
12030,53,retired,married,primary
12031,50,management,single,tertiary
12032,53,technician,married,unknown
12033,46,blue-collar,divorced,primary
12034,36,management,single,tertiary
12035,55,management,married,tertiary
12036,59,entrepreneur,divorced,unknown
12037,58,housemaid,married,primary
12038,39,blue-collar,married,primary
12039,38,entrepreneur,married,secondary
12040,43,housemaid,married,secondary
12041,39,blue-collar,married,primary
12042,52,technician,married,secondary
12043,56,blue-collar,married,primary
12044,36,blue-collar,married,secondary
12045,52,technician,married,secondary
12046,43,technician,married,secondary
12047,53,housemaid,divorced,secondary
12048,50,services,divorced,tertiary
12049,25,technician,single,secondary
12050,36,services,single,secondary
12051,35,blue-collar,married,secondary
12052,51,blue-collar,married,primary
12053,38,blue-collar,married,primary
12054,54,services,married,secondary
12055,45,management,married,tertiary
12056,36,blue-collar,married,secondary
12057,36,services,married,secondary
12058,26,management,single,primary
12059,51,self-employed,married,primary
12060,52,management,married,tertiary
12061,46,management,divorced,tertiary
12062,58,housemaid,divorced,primary
12063,45,unknown,married,unknown
12064,27,blue-collar,single,secondary
12065,57,blue-collar,married,primary
12066,42,blue-collar,married,primary
12067,29,admin.,single,secondary
12068,52,management,married,tertiary
12069,37,technician,divorced,secondary
12070,48,management,married,tertiary
12071,37,admin.,married,secondary
12072,36,blue-collar,married,secondary
12073,24,technician,single,secondary
12074,35,services,married,tertiary
12075,39,management,divorced,secondary
12076,35,services,married,unknown
12077,46,retired,divorced,secondary
12078,57,entrepreneur,divorced,tertiary
12079,36,blue-collar,single,secondary
12080,49,technician,married,secondary
12081,57,retired,divorced,tertiary
12082,36,services,single,secondary
12083,44,blue-collar,married,primary
12084,44,blue-collar,married,secondary
12085,52,retired,married,secondary
12086,38,management,single,tertiary
12087,48,blue-collar,married,primary
12088,51,technician,married,secondary
12089,49,housemaid,married,primary
12090,46,blue-collar,married,primary
12091,40,technician,married,secondary
12092,40,admin.,single,secondary
12093,50,services,married,secondary
12094,39,management,divorced,tertiary
12095,48,admin.,single,secondary
12096,46,unknown,single,primary
12097,45,admin.,married,secondary
12098,46,blue-collar,married,primary
12099,37,blue-collar,married,secondary
12100,40,self-employed,married,secondary
12101,55,retired,married,secondary
12102,42,entrepreneur,divorced,secondary
12103,28,blue-collar,married,secondary
12104,45,blue-collar,married,secondary
12105,29,housemaid,married,secondary
12106,52,blue-collar,married,secondary
12107,37,services,single,secondary
12108,37,blue-collar,single,secondary
12109,28,management,single,tertiary
12110,49,management,married,primary
12111,42,services,married,secondary
12112,42,unknown,single,tertiary
12113,51,housemaid,married,primary
12114,54,housemaid,married,primary
12115,39,admin.,married,secondary
12116,51,retired,married,primary
12117,60,retired,married,primary
12118,29,blue-collar,married,secondary
12119,38,services,married,secondary
12120,39,self-employed,single,tertiary
12121,36,blue-collar,married,tertiary
12122,55,blue-collar,married,primary
12123,36,unemployed,divorced,secondary
12124,37,management,married,tertiary
12125,48,admin.,married,secondary
12126,37,blue-collar,married,primary
12127,51,management,married,primary
12128,51,services,divorced,secondary
12129,36,blue-collar,married,primary
12130,27,entrepreneur,married,secondary
12131,36,unknown,married,secondary
12132,33,management,single,tertiary
12133,58,unemployed,divorced,secondary
12134,27,technician,single,secondary
12135,56,blue-collar,married,secondary
12136,42,admin.,divorced,secondary
12137,32,services,married,secondary
12138,26,admin.,married,secondary
12139,25,services,single,unknown
12140,39,blue-collar,married,secondary
12141,42,blue-collar,single,secondary
12142,37,blue-collar,married,secondary
12143,28,blue-collar,single,secondary
12144,29,management,married,tertiary
12145,50,admin.,married,secondary
12146,48,management,single,tertiary
12147,27,admin.,married,secondary
12148,24,blue-collar,married,secondary
12149,48,admin.,single,secondary
12150,46,management,single,tertiary
12151,49,technician,single,secondary
